"q","alfa","образец","Kq","ro пара","ню жидк","r","lo","g","ro жидк","сигма","высота h","зазор D","зазор u","толщина d","толщина s","угол","угол/90","h/lo","D/lo","d/lo","u/lo","s/lo","жидкость","алфа Кутател","а/а гл","ср ж","лямбда ж","Pr","cp пара","лямбда п","ню пара","а ж","Р","алфа  Лабунцов","Ts","alf/alf0","алфа Боришан","Ткр","Ркр","алф/алф0","М",""
"30000","13500","Kim","25.391238048329","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","540","250","250","365","460","90","1","0.61339425264382","0.28397882066844","0.41460907817592","0.28397882066844","0.52252103002992","Фреон R134a","3169.4231424813","4.2594501879706","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","3386.0216126535","299.85","3.9869798673319","7406.0816465125","374.65","4060000","1.8228262452868","102",""
"40000","15000","Kim","33.854984064439","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","540","250","250","365","460","90","1","0.61339425264382","0.28397882066844","0.41460907817592","0.28397882066844","0.52252103002992","Фреон R134a","3876.4781497375","3.8694916933856","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","4101.8730667516","299.85","3.656865962427","8971.8289813827","374.65","4060000","1.6718999025869","102",""
"63468","15671.11111","Turbo-BII-LP","230.90485364541","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1870.2556363281","8.3791278612413","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2436.9381158243","299.85","6.430656161615","4131.4925951328","457","3660000","3.7930870621581","153",""
"58285","15752.7027","Turbo-BII-LP","212.0484243197","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1761.9856360197","8.940312780066","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2302.391425681","299.85","6.8418873195468","3903.3872319243","457","3660000","4.0356494921039","153",""
"53145","15864.1791","Turbo-BII-LP","193.34843459673","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1651.7194810522","9.6046449061035","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2164.9584526485","299.85","7.3277060262254","3670.3885740085","457","3660000","4.3222069762151","153",""
"47096","15751.17057","Turbo-BII-LP","171.34138443443","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1517.7541150987","10.377946212305","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1997.3950713705","299.85","7.8858563314628","3386.3079629869","457","3660000","4.6514288547184","153",""
"39593","15526.66667","Turbo-BII-LP","144.04449282131","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1344.1430475184","11.551349909272","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1779.1814093232","299.85","8.7268597730604","3016.3567840665","457","3660000","5.147490095342","153",""
"34524","14445.18828","Turbo-BII-LP","125.60281034938","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1221.2297589347","11.828395250211","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1623.8853507019","299.85","8.8954483601667","2753.0737273155","457","3660000","5.2469311434262","153",""
"30946","14666.35071","Turbo-BII-LP","112.58558014922","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1131.1905488848","12.965411286771","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1509.654755881","299.85","9.7150362709524","2559.4115027495","457","3660000","5.7303605513393","153",""
"26674","12701.90476","Turbo-BII-LP","97.043487523441","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1019.4696609874","12.459325908431","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1367.3091599625","299.85","9.2897094029182","2318.084170033","457","3660000","5.4794838445487","153",""
"26674","12701.90476","Turbo-BII-LP","97.043487523441","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1019.4696609874","12.459325908431","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1367.3091599625","299.85","9.2897094029182","2318.084170033","457","3660000","5.4794838445487","153",""
"69911","15925.05695","Turbo-BII-LP","254.34532714446","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","2001.2182883874","7.9576810997628","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2599.1916404556","299.85","6.1269268114483","4406.5710762791","457","3660000","3.6139339804878","153",""
"78248","16719.65812","Turbo-BII-LP","284.67641942469","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","2165.4286337692","7.7211771652329","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2801.9268264304","299.85","5.9672001289558","4750.2806330333","457","3660000","3.5197200779533","153",""
"78295","16801.50215","Turbo-BII-LP","284.84741154862","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","2166.339023618","7.7557122716368","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2803.0487071254","299.85","5.9940100602926","4752.1826270783","457","3660000","3.535533768055","153",""
"64680","16416.24365","Turbo-BII-LP","235.31426756453","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1895.1850025185","8.6620797590655","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2467.8644362698","299.85","6.6520038170384","4183.9239076415","457","3660000","3.9236477556433","153",""
"58648","16474.1573","Turbo-BII-LP","213.36906561726","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1769.6600533343","9.3092214343426","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2311.941086262","299.85","7.1256821369249","3919.5773648293","457","3660000","4.2030442995778","153",""
"53218","16225","Turbo-BII-LP","193.61401810836","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1653.3073159464","9.8136624954765","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2166.9405244398","299.85","7.4875151472808","3673.7489034628","457","3660000","4.4164695046813","153",""
"52775","16238.46154","Turbo-BII-LP","192.0023263871","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1643.6614614653","9.8794441073794","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2154.8983404552","299.85","7.5356044575959","3653.3330407707","457","3660000","4.4448347190855","153",""
"47244","16347.40484","Turbo-BII-LP","171.87982771828","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1521.0912415633","10.747155984672","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2001.5774486068","299.85","8.1672607029915","3393.3986069673","457","3660000","4.817413670895","153",""
"42476","15558.97436","Turbo-BII-LP","154.53322246554","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1411.9298880899","11.01965082774","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1864.5342559187","299.85","8.3446975085657","3161.0607678865","457","3660000","4.9220737918312","153",""
"36238","14495.2","Turbo-BII-LP","131.83856567723","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1263.3612660878","11.473519403429","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1677.197111605","299.85","8.6425142875002","2843.4564678431","457","3660000","5.0977393759769","153",""
"51952","15146.35569","Turbo-BII-LP","189.00814515325","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1625.67674392","9.3169541525686","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2132.4366571764","299.85","7.1028396735852","3615.2523535601","457","3660000","4.1895707985875","153",""
"64280","15754.90196","Turbo-BII-LP","233.85901544601","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1886.9731073355","8.3492986194418","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2457.6792574666","299.85","6.4104792812714","4166.6563412096","457","3660000","3.7811858405933","153",""
"76968","16695.87852","Turbo-BII-LP","280.01961264543","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","2140.571526581","7.7997293305436","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2771.2865019675","299.85","6.0245948977656","4698.3341872829","457","3660000","3.553574065717","153",""
"71554","16718.2243","Turbo-BII-LP","260.32277522128","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","2034.0252727828","8.2192805191291","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2639.7567138972","299.85","6.3332443524003","4475.3435655994","457","3660000","3.7356292438659","153",""
"65038","16892.98701","Turbo-BII-LP","236.6167182106","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","750","320","10","280","830","90","1","0.71168303066435","0.30365142641679","0.26569499811469","0.0094891070755246","0.78759588726855","Фреон R123","1902.5217371372","8.8792609725553","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","2476.962379485","299.85","6.820041818121","4199.348216031","457","3660000","4.0227640435988","153",""
